clouds,datetime,dewpt,dhi,dni,ghi,max_dhi,max_dni,max_ghi,max_temp,max_temp_ts,max_uv,max_wind_dir,max_wind_spd,max_wind_spd_ts,min_temp,min_temp_ts,precip,precip_gpm,pres,revision_status,rh,slp,snow,snow_depth,solar_rad,t_dhi,t_dni,t_ghi,t_solar_rad,temp,ts,wind_dir,wind_gust_spd,wind_spd,airport
88,2013-11-05,1.7000000000000002,32,273,139,100,821,543,12.2,1383667200,1.2,123,3.6,1383645600,2.2,1383645600,0.0,0.0,1035,final,63,1035,0.0,0.0,51,773,6541,3344,1216,8.5,1383627600,123,7.2,2.6,EWR
83,2013-11-06,7.3,32,271,138,100,819,538,16.1,1383764400,2.5,191,3.9,1383764400,7.2,1383728400,0.0,0.0,1025,final,72,1026,0.0,0.0,103,768,6501,3302,2465,12.3,1383714000,191,7.6,2.3,EWR
76,2013-11-07,8.8,32,269,136,99,817,533,18.0,1383832800,1.2,280,8.0,1383868800,6.1,1383883200,3.5,3.5,1011,final,78,1012,0.0,0.0,39,763,6460,3260,947,12.6,1383800400,280,13.2,4.7,EWR
54,2013-11-08,-3.4,32,267,134,99,815,528,10.0,1383926400,2.4,278,8.8,1383937200,3.9,1383908400,0.0,0.0,1017,final,49,1018,0.0,0.0,102,758,6418,3219,2455,6.9,1383886800,278,15.0,5.7,EWR
67,2013-11-09,-3.0,31,266,132,99,814,524,10.6,1384023600,2.4,234,6.0,1384034400,2.2,1383994800,0.0,0.0,1021,final,52,1022,0.0,0.0,74,753,6377,3179,1777,6.5,1383973200,234,9.3,3.9,EWR
58,2013-11-10,-0.4,31,264,131,98,812,519,15.6,1384102800,3.1,253,13.4,1384106400,3.3,1384077600,0.0,0.0,1012,final,52,1013,0.0,0.0,126,748,6335,3139,3024,9.4,1384059600,253,20.0,6.9,EWR
77,2013-11-11,-3.4,31,262,129,98,810,515,11.7,1384203600,3.3,250,7.9,1384210800,4.4,1384167600,0.0,0.0,1018,final,42,1019,0.0,0.0,104,743,6293,3101,2488,8.9,1384146000,250,12.3,5.3,EWR
81,2013-11-12,-4.8,31,260,128,98,808,510,10.6,1384232400,1.1,310,9.7,1384250400,-0.6000000000000001,1384315200,2.0,2.0,1019,final,54,1020,1.0,0.0,34,738,6251,3062,827,3.9,1384232400,310,15.5,6.2,EWR
11,2013-11-13,-10.4,31,259,126,98,806,506,4.4,1384369200,3.4,293,7.9,1384365600,-2.2,1384336800,0.0,0.0,1026,final,44,1027,0.0,0.0,126,732,6209,3025,3025,0.9,1384318800,293,11.4,5.1,EWR
51,2013-11-14,-9.4,30,257,125,97,805,501,12.2,1384455600,2.7,235,8.0,1384448400,-0.6000000000000001,1384412400,0.0,0.0,1022,final,37,1023,0.0,0.0,122,727,6167,2989,2935,5.6,1384405200,235,10.8,5.3,EWR
75,2013-11-15,-4.3,30,255,123,97,803,497,13.9,1384542000,1.1,214,3.6,1384491600,1.7000000000000002,1384513200,0.0,0.0,1022,final,44,1023,0.0,0.0,36,722,6125,2953,863,7.7,1384491600,214,6.8,2.7,EWR
71,2013-11-16,4.9,30,253,122,97,801,493,15.0,1384624800,3.1,216,3.9,1384581600,6.5,1384578000,1.0,1.0,1024,final,70,1025,0.0,0.0,98,717,6083,2918,2361,10.4,1384578000,216,4.8,2.0,EWR
99,2013-11-17,11.3,30,252,120,96,800,489,16.0,1384718400,1.1,86,2.4,1384725600,9.0,1384664400,0.0,0.0,1018,final,90,1019,0.0,0.0,25,712,6042,2884,601,12.9,1384664400,86,8.8,1.3,EWR
49,2013-11-18,4.1,29,250,119,96,798,485,19.4,1384797600,3.2,244,9.2,1384790400,10.6,1384833600,6.0,6.0,1004,final,51,1005,0.0,0.0,119,707,6001,2851,2851,15.9,1384750800,244,14.4,5.9,EWR
46,2013-11-19,-5.2,29,248,117,96,796,481,10.3,1384837200,2.7,316,10.0,1384848000,2.2,1384920000,0.0,0.0,1017,final,42,1018,0.0,0.0,106,702,5961,2819,2542,6.7,1384837200,316,15.3,7.3,EWR
56,2013-11-20,-9.1,29,247,116,95,795,477,7.2,1384974000,2.1,72,6.6,1384956000,-0.6000000000000001,1384941600,0.0,0.0,1032,final,44,1033,0.0,0.0,108,698,5921,2787,2584,2.5,1384923600,72,9.2,4.3,EWR
84,2013-11-21,-0.9,29,245,115,95,793,474,10.6,1385056800,1.8,131,4.3,1385035200,-2.8,1385024400,0.0,0.0,1032,final,63,1033,0.0,0.0,78,693,5883,2757,1879,5.7,1385010000,131,5.2,2.6,EWR
96,2013-11-22,7.8,29,244,114,95,791,470,13.9,1385150400,1.6,228,5.3,1385146800,9.0,1385107200,1.5,1.5,1018,final,78,1019,0.0,0.0,57,688,5846,2728,1378,11.6,1385096400,228,9.2,3.4,EWR
62,2013-11-23,-5.1,28,242,112,95,790,467,12.2,1385182800,3.1,300,12.1,1385265600,-1.1,1385265600,0.0,0.0,1014,final,46,1015,0.0,0.0,111,683,5810,2699,2652,6.0,1385182800,300,16.2,7.5,EWR
36,2013-11-24,-16.8,28,241,111,94,788,463,-1.1,1385319600,1.6,298,11.9,1385316000,-5.0,1385290800,0.0,0.0,1022,final,34,1023,0.0,0.0,69,678,5777,2672,1655,-3.2,1385269200,298,17.6,8.6,EWR
58,2013-11-25,-12.9,28,239,110,94,787,460,2.2,1385402400,3.1,246,6.7,1385424000,-6.1,1385373600,0.0,0.0,1029,final,42,1030,0.0,0.0,110,674,5747,2646,2646,-1.6,1385355600,246,10.0,4.2,EWR
100,2013-11-26,-3.6,28,238,109,94,785,457,10.0,1385524800,0.9,154,4.4,1385442000,0.6000000000000001,1385442000,12.5,12.5,1022,final,64,1023,0.0,0.0,27,669,5720,2621,655,3.0,1385442000,154,10.2,2.6,EWR
99,2013-11-27,6.1,28,237,108,94,784,454,17.0,1385546400,0.9,255,9.9,1385607600,1.7000000000000002,1385611200,57.0,57.0,997,final,85,998,0.0,0.0,19,664,5696,2597,460,8.6,1385528400,255,15.4,6.6,EWR
42,2013-11-28,-11.6,28,236,107,93,783,451,2.8,1385661600,3.0,290,9.8,1385625600,-1.1,1385636400,0.0,0.0,1022,final,41,1023,0.0,0.0,96,661,5675,2574,2304,0.4,1385614800,290,15.3,6.2,EWR
61,2013-11-29,-8.6,27,236,106,93,781,448,4.4,1385744400,2.5,288,6.1,1385758800,-2.2,1385784000,0.0,0.0,1034,final,49,1035,0.0,0.0,68,658,5653,2552,1637,1.0,1385701200,288,9.7,3.6,EWR
64,2013-11-30,-7.5,27,235,105,93,780,446,3.3,1385859600,2.1,89,5.1,1385805600,-5.0,1385809200,0.0,0.0,1036,final,58,1037,0.0,0.0,64,655,5633,2531,1534,-0.1,1385787600,89,6.4,3.1,EWR
88,2013-12-01,-1.7000000000000002,27,234,105,93,779,443,10.0,1385924400,1.7000000000000002,159,2.9,1385938800,0.0,1385899200,0.0,0.0,1020,final,60,1021,0.0,0.0,96,653,5613,2510,2302,5.6,1385874000,159,4.4,2.1,EWR
95,2013-12-02,0.1,27,233,104,93,778,441,10.6,1386010800,1.3,111,2.9,1386025200,3.9,1385974800,0.0,0.0,1013,final,64,1014,0.0,0.0,61,650,5595,2491,1464,6.6,1385960400,111,3.6,1.4,EWR
50,2013-12-03,1.2,27,232,103,92,777,439,12.2,1386093600,2.3,163,3.4,1386046800,2.2,1386064800,0.0,0.0,1012,final,70,1013,0.0,0.0,74,648,5577,2473,1784,6.9,1386046800,163,4.4,2.5,EWR
91,2013-12-04,3.3,27,232,102,92,776,436,10.0,1386198000,2.2,79,3.4,1386158400,2.8,1386158400,0.0,0.0,1018,final,76,1019,0.0,0.0,101,646,5560,2456,2422,7.3,1386133200,79,4.4,1.8,EWR
100,2013-12-05,10.5,27,231,102,92,775,434,15.0,1386280800,0.7000000000000001,103,2.8,1386280800,8.9,1386226800,0.0,0.0,1016,final,92,1017,0.0,0.0,19,644,5544,2440,464,11.8,1386219600,103,6.0,1.6,EWR
100,2013-12-06,7.6,27,230,101,92,774,432,16.7,1386324000,0.7000000000000001,255,6.8,1386342000,2.8,1386388800,22.0,22.0,1015,final,89,1016,0.0,0.0,19,642,5529,2424,463,9.2,1386306000,255,14.4,4.7,EWR
78,2013-12-07,-3.3,27,230,100,92,773,431,5.6,1386442800,1.6,272,7.7,1386435600,0.0,1386475200,5.5,5.5,1025,final,66,1026,0.0,0.0,85,640,5515,2410,2033,2.9,1386392400,272,10.6,5.0,EWR
84,2013-12-08,-7.3,27,229,100,92,772,429,0.6000000000000001,1386525600,0.7000000000000001,106,5.4,1386561600,-2.2,1386500400,4.5,4.5,1032,final,64,1033,53.5,0.0,25,639,5502,2397,599,-1.0,1386478800,106,6.8,3.7,EWR
96,2013-12-09,0.8,27,229,99,91,771,427,3.3,1386630000,0.7000000000000001,164,6.3,1386583200,-0.6000000000000001,1386565200,7.5,7.5,1018,final,95,1019,6.0,27.0,11,637,5490,2384,259,1.6,1386565200,164,9.2,4.5,EWR
73,2013-12-10,-1.9,26,228,99,91,771,426,2.0,1386676800,1.0,246,5.6,1386705600,-2.8,1386734400,7.0,7.0,1014,final,85,1015,50.0,18.0,22,636,5479,2373,518,0.30000000000000004,1386651600,246,10.0,4.0,EWR
33,2013-12-11,-9.1,26,228,98,91,770,425,0.0,1386788400,2.1,239,7.0,1386781200,-5.0,1386759600,0.0,0.0,1023,final,59,1024,0.0,29.0,96,635,5469,2363,2300,-2.1,1386738000,239,10.3,5.2,EWR
43,2013-12-12,-13.2,26,228,98,91,770,423,-2.8,1386824400,2.3,279,7.3,1386864000,-6.7,1386907200,0.0,0.0,1024,final,50,1025,0.0,20.0,98,633,5460,2354,2354,-4.1,1386824400,279,10.8,5.3,EWR
67,2013-12-13,-11.0,26,227,98,91,769,422,1.7000000000000002,1386961200,2.3,245,7.9,1386964800,-7.8,1386918000,0.0,0.0,1021,final,52,1022,0.0,17.0,98,632,5453,2346,2346,-2.4,1386910800,245,13.3,4.6,EWR
100,2013-12-14,-6.5,26,227,97,91,769,422,0.0,1387080000,0.7000000000000001,43,7.8,1387080000,-7.0,1387065600,15.0,15.0,1025,final,82,1026,197.0,14.0,21,632,5446,2338,514,-3.7,1386997200,43,14.8,5.8,EWR
91,2013-12-15,-1.9,26,227,97,91,768,421,3.9,1387134000,2.1,239,8.8,1387087200,-1.0,1387105200,13.0,13.0,1003,final,80,1004,8.0,113.0,85,631,5441,2332,2049,1.4,1387083600,239,13.6,5.5,EWR
50,2013-12-16,-11.1,26,227,97,91,768,420,0.0,1387177200,1.7000000000000002,268,8.4,1387188000,-4.4,1387249200,0.0,0.0,1017,final,52,1018,0.0,77.0,72,630,5436,2327,1720,-2.5,1387170000,268,12.9,5.2,EWR
99,2013-12-17,-6.5,26,226,97,91,768,420,-1.0,1387303200,0.7000000000000001,120,6.6,1387317600,-5.0,1387339200,7.5,7.5,1017,final,79,1018,83.0,35.0,14,630,5433,2323,347,-3.2,1387256400,120,7.7,3.8,EWR
42,2013-12-18,-7.0,26,226,97,91,768,419,2.8,1387393200,2.3,274,6.5,1387393200,-6.0,1387346400,0.0,0.0,1016,final,68,1017,0.0,77.0,93,630,5431,2320,2227,-1.6,1387342800,274,11.6,4.3,EWR
65,2013-12-19,-4.6,26,226,97,91,768,419,6.1,1387486800,2.1,222,5.3,1387472400,-4.4,1387440000,0.0,0.0,1019,final,65,1020,0.0,73.0,64,629,5430,2318,1545,1.4,1387429200,222,7.2,2.6,EWR
93,2013-12-20,-0.2,26,226,97,91,768,419,10.0,1387566000,0.7000000000000001,226,5.1,1387555200,0.6000000000000001,1387540800,0.0,0.0,1016,final,66,1017,0.0,53.0,30,629,5431,2317,713,5.8,1387515600,226,7.2,2.9,EWR
85,2013-12-21,8.0,26,226,97,91,768,419,17.2,1387652400,1.7000000000000002,216,5.6,1387645200,6.1,1387605600,0.5,0.5,1013,final,78,1014,0.0,0.0,49,630,5432,2318,1174,11.8,1387602000,216,10.4,3.1,EWR
96,2013-12-22,14.4,26,226,97,91,768,419,22.0,1387720800,0.8,213,9.7,1387720800,14.4,1387688400,2.5,2.5,1011,final,77,1012,0.0,0.0,23,630,5435,2319,548,18.6,1387688400,213,15.2,5.9,EWR
98,2013-12-23,10.9,26,227,97,91,768,420,16.6,1387774800,0.7000000000000001,242,9.1,1387846800,5.6,1387857600,19.0,19.0,1014,final,87,1015,0.0,0.0,10,630,5439,2321,236,13.0,1387774800,242,14.4,3.9,EWR
79,2013-12-24,-6.9,26,227,97,91,769,420,5.6,1387904400,1.7000000000000002,320,10.2,1387944000,-3.3,1387944000,0.0,0.0,1021,final,52,1022,0.0,0.0,65,631,5444,2324,1552,2.2,1387861200,320,14.3,6.3,EWR
56,2013-12-25,-14.0,26,227,97,91,769,421,-1.7000000000000002,1388026800,2.1,271,10.1,1387947600,-7.2,1387969200,0.0,0.0,1031,final,45,1032,0.0,0.0,67,632,5450,2329,1601,-3.8,1387947600,271,14.5,3.9,EWR
66,2013-12-26,-6.2,26,227,97,91,770,422,2.2,1388088000,1.8,260,7.0,1388080800,-2.2,1388034000,0.0,0.0,1024,final,63,1025,0.0,0.0,54,632,5457,2334,1294,0.0,1388034000,260,10.6,3.1,EWR
37,2013-12-27,-7.0,26,228,98,91,770,422,5.6,1388174400,2.2,251,5.5,1388174400,-2.2,1388131200,0.0,0.0,1025,final,55,1026,0.0,0.0,97,633,5466,2341,2320,1.3,1388120400,251,8.9,3.4,EWR
39,2013-12-28,-4.5,26,228,98,91,771,423,13.3,1388257200,2.3,230,8.5,1388253600,-1.7000000000000002,1388224800,0.0,0.0,1020,final,52,1021,0.0,0.0,98,635,5475,2348,2348,5.3,1388206800,230,12.5,4.6,EWR
90,2013-12-29,1.4,26,229,98,91,771,425,7.2,1388329200,0.7000000000000001,187,7.0,1388358000,3.9,1388300400,24.5,24.5,1008,final,75,1009,0.0,0.0,21,636,5486,2357,506,5.8,1388293200,187,11.8,3.9,EWR
63,2013-12-30,-3.9,27,229,99,91,772,426,7.2,1388412000,0.8,291,8.1,1388430000,-5.0,1388462400,0.0,0.0,1014,final,67,1015,0.0,0.0,34,637,5497,2367,811,2.0,1388379600,291,11.2,5.5,EWR
64,2013-12-31,-11.7,27,230,99,92,773,427,-0.6000000000000001,1388516400,1.8,226,7.7,1388541600,-6.1,1388469600,0.0,0.0,1020,final,52,1021,0.0,0.0,75,639,5510,2377,1799,-3.1,1388466000,226,11.6,4.6,EWR
96,2013-01-01,-5.4,27,230,99,92,774,428,5.0,1357056000,0.7000000000000001,288,13.0,1357092000,-2.8,1357099200,0.0,0.0,1012,final,54,1012,0.0,0.0,25,640,5520,2386,603,3.0,1357016400,288,15.9,6.8,JFK
90,2013-01-02,-12.2,27,231,100,92,775,430,1.7000000000000002,1357156800,0.8,315,12.5,1357102800,-5.0,1357128000,0.0,0.0,1017,final,45,1018,0.0,0.0,36,641,5534,2398,855,-1.9,1357102800,315,15.5,6.5,JFK
79,2013-01-03,-9.7,27,231,100,92,776,432,0.6000000000000001,1357236000,1.6,290,8.0,1357192800,-3.3,1357214400,0.0,0.0,1020,final,52,1020,0.0,0.0,68,643,5549,2411,1632,-1.1,1357189200,290,8.5,5.3,JFK
43,2013-01-04,-6.7,27,232,101,92,777,434,3.3,1357326000,2.2,259,11.2,1357329600,-1.1,1357286400,0.0,0.0,1016,final,55,1017,0.0,0.0,101,645,5565,2425,2421,1.5,1357275600,259,13.4,7.3,JFK
52,2013-01-05,-6.8,27,233,102,92,778,436,6.7,1357408800,2.2,273,11.2,1357401600,0.6000000000000001,1357380000,0.0,0.0,1022,final,51,1022,0.0,0.0,100,647,5583,2440,2408,2.6,1357362000,273,13.0,5.3,JFK
80,2013-01-06,-1.9,27,233,102,93,779,438,7.2,1357502400,2.4,244,7.6,1357513200,0.6000000000000001,1357466400,0.0,0.0,1018,final,67,1018,0.0,0.0,102,650,5601,2457,2455,4.0,1357448400,244,9.3,4.7,JFK
24,2013-01-07,-4.7,27,234,103,93,780,440,7.8,1357581600,2.2,279,9.4,1357567200,0.0,1357614000,0.0,0.0,1024,final,52,1025,0.0,0.0,103,652,5620,2474,2473,4.6,1357534800,279,11.2,4.1,JFK
50,2013-01-08,-1.2,27,235,104,93,781,442,8.9,1357671600,1.9,234,8.9,1357646400,0.0,1357624800,0.0,0.0,1028,final,70,1029,0.0,0.0,100,654,5639,2492,2402,4.1,1357621200,234,8.8,4.7,JFK
67,2013-01-09,1.3,27,236,105,93,783,445,8.9,1357772400,0.8,221,8.9,1357790400,1.1,1357718400,0.0,0.0,1024,final,74,1025,0.0,0.0,24,657,5660,2511,577,5.8,1357707600,221,11.6,3.5,JFK
53,2013-01-10,-5.0,27,237,105,93,784,447,9.4,1357840800,2.5,276,11.2,1357830000,3.9,1357876800,0.0,0.0,1030,final,44,1031,0.0,0.0,105,659,5681,2531,2508,6.6,1357794000,276,13.2,5.4,JFK
96,2013-01-11,0.7000000000000001,28,238,106,94,785,450,8.0,1357963200,0.8,78,5.8,1357945200,1.1,1357891200,11.0,11.0,1027,final,74,1028,0.0,0.0,28,662,5703,2552,676,5.1,1357880400,78,9.2,3.0,JFK
100,2013-01-12,6.4,28,239,107,94,787,453,9.4,1357970400,0.8,169,6.3,1357988400,6.0,1358038800,0.5,0.5,1019,final,94,1020,0.0,0.0,11,665,5726,2574,257,7.3,1357966800,169,6.8,2.8,JFK
100,2013-01-13,6.6,28,240,108,94,788,456,8.3,1358132400,0.8,169,7.6,1358118000,6.0,1358074800,0.0,0.0,1018,final,97,1019,0.0,0.0,11,668,5750,2598,267,7.1,1358053200,169,6.8,2.9,JFK
95,2013-01-14,5.9,28,241,109,94,790,459,14.4,1358182800,0.8,244,10.3,1358186400,3.9,1358222400,0.0,0.0,1018,final,78,1019,0.0,0.0,23,671,5774,2622,554,10.1,1358139600,244,9.8,4.1,JFK
99,2013-01-15,-2.6,28,242,110,95,792,462,3.9,1358287200,0.8,206,7.2,1358254800,2.2,1358247600,4.5,4.5,1024,final,67,1025,0.0,0.0,28,674,5799,2646,662,3.1,1358226000,206,6.4,3.9,JFK
99,2013-01-16,0.4,28,243,111,95,793,466,3.3,1358395200,0.8,155,9.4,1358362800,0.6000000000000001,1358323200,15.0,15.0,1015,final,89,1016,30.0,0.0,11,677,5824,2672,267,2.0,1358312400,155,10.3,4.2,JFK
95,2013-01-17,-3.1,28,244,112,95,795,469,6.7,1358445600,0.9,278,9.4,1358442000,2.2,1358481600,0.0,0.0,1016,final,58,1016,0.0,0.0,41,681,5850,2699,984,4.7,1358398800,278,9.9,5.3,JFK
61,2013-01-18,-12.9,29,245,114,95,797,473,2.1,1358485200,2.5,262,9.8,1358524800,-3.3,1358514000,1.5,1.5,1026,final,42,1027,12.0,0.0,97,684,5877,2727,2337,-1.4,1358485200,262,11.5,5.7,JFK
54,2013-01-19,-4.3,29,246,115,96,798,476,10.6,1358625600,2.7,219,11.2,1358578800,-0.4,1358571600,0.0,0.0,1022,final,52,1022,0.0,0.0,115,688,5904,2755,2754,5.0,1358571600,219,14.4,7.1,JFK
38,2013-01-20,-5.9,29,247,116,96,800,480,12.8,1358704800,2.0,256,15.6,1358704800,-0.6000000000000001,1358740800,0.0,0.0,1009,final,43,1010,0.0,0.0,111,691,5931,2785,2661,6.7,1358658000,256,18.3,8.1,JFK
82,2013-01-21,-11.2,29,248,117,96,802,484,0.0,1358798400,0.9,259,9.8,1358744400,-3.3,1358766000,0.0,0.0,1015,final,48,1015,0.0,0.0,41,695,5959,2815,984,-1.3,1358744400,259,11.8,3.9,JFK
52,2013-01-22,-17.8,29,249,119,97,804,488,-2.4,1358830800,1.7000000000000002,295,12.5,1358910000,-10.0,1358913600,0.0,0.0,1016,final,40,1017,0.0,0.0,95,698,5987,2846,2270,-6.2,1358830800,295,15.9,8.2,JFK
46,2013-01-23,-21.6,29,251,120,97,806,492,-6.7,1358964000,1.2,296,9.8,1358917200,-11.1,1358935200,0.0,0.0,1022,final,36,1023,0.0,0.0,39,702,6016,2878,943,-9.1,1358917200,296,14.3,6.2,JFK
40,2013-01-24,-20.0,29,252,121,97,808,496,-4.4,1359054000,2.5,286,14.8,1359054000,-10.6,1359007200,0.0,0.0,1023,final,38,1024,0.0,34.0,86,707,6045,2911,2054,-7.6,1359003600,286,18.1,6.8,JFK
78,2013-01-25,-15.3,30,253,123,98,810,500,-5.0,1359140400,0.9,278,9.8,1359100800,-10.0,1359108000,1.0,1.0,1025,final,55,1026,25.0,13.0,31,713,6076,2945,748,-7.5,1359090000,278,12.0,4.1,JFK
37,2013-01-26,-13.6,30,255,124,98,812,504,-2.8,1359234000,2.5,318,11.6,1359241200,-8.9,1359201600,0.0,0.0,1020,final,56,1021,0.0,26.0,123,719,6110,2980,2948,-6.1,1359176400,318,13.9,5.7,JFK
37,2013-01-27,-13.3,30,256,126,98,814,509,1.7000000000000002,1359316800,2.9,305,7.6,1359295200,-7.8,1359270000,0.0,0.0,1031,final,46,1031,0.0,20.0,125,725,6148,3016,3007,-2.8,1359262800,305,9.2,4.3,JFK
96,2013-01-28,-3.7,30,258,127,99,815,513,2.0,1359424800,0.9,226,8.9,1359392400,-4.4,1359349200,5.5,5.5,1024,final,78,1025,8.0,15.0,27,730,6189,3053,652,-0.1,1359349200,226,10.8,3.8,JFK
96,2013-01-29,2.7,31,260,129,99,817,518,7.8,1359475200,1.2,162,7.2,1359482400,1.7000000000000002,1359435600,0.0,0.0,1018,final,87,1019,0.0,22.0,51,736,6231,3091,1223,4.7,1359435600,162,6.4,3.2,JFK
98,2013-01-30,7.7,31,261,130,99,819,523,11.0,1359604800,1.0,165,15.6,1359604800,5.2,1359522000,0.5,0.5,1007,final,95,1008,0.0,0.0,29,742,6275,3130,704,8.4,1359522000,165,18.6,7.3,JFK
66,2013-01-31,-2.1,31,263,132,100,821,527,13.0,1359626400,2.3,246,19.7,1359622800,-1.1,1359691200,15.5,15.5,996,final,57,997,0.0,0.0,110,748,6319,3169,2645,6.7,1359608400,246,29.6,13.1,JFK
60,2013-02-01,-13.2,31,265,134,100,823,532,-0.6000000000000001,1359741600,1.2,287,13.4,1359748800,-3.9,1359774000,0.0,0.0,1013,final,42,1014,0.0,0.0,39,753,6364,3210,940,-1.7000000000000002,1359694800,287,17.3,8.8,JFK
62,2013-02-02,-13.5,32,267,135,100,825,537,-0.6000000000000001,1359831600,2.2,253,10.3,1359784800,-6.7,1359802800,1.0,1.0,1022,final,48,1022,22.5,0.0,105,759,6409,3251,2514,-3.8,1359781200,253,11.1,6.0,JFK
84,2013-02-03,-7.5,32,269,137,101,827,542,-0.6000000000000001,1359918000,1.0,186,6.3,1359928800,-5.6,1359885600,0.5,0.5,1011,final,71,1012,10.0,3.0,34,765,6455,3293,827,-2.7,1359867600,186,6.0,3.2,JFK
64,2013-02-04,-12.7,32,271,139,101,830,547,0.0,1359997200,2.0,274,12.5,1360015200,-4.4,1359975600,0.0,0.0,1013,final,45,1013,0.0,6.0,99,770,6500,3336,2371,-2.2,1359954000,274,15.7,7.1,JFK
100,2013-02-05,-3.9,32,273,141,101,832,552,0.0,1360123200,1.0,85,4.5,1360040400,-2.2,1360044000,0.5,0.5,1013,final,82,1014,10.0,4.3,31,776,6545,3379,756,-1.2,1360040400,85,6.8,2.6,JFK
59,2013-02-06,-7.4,33,275,143,102,834,557,4.4,1360177200,2.2,296,11.2,1360177200,-1.1,1360209600,0.0,0.0,1019,final,57,1019,0.0,14.0,92,781,6589,3423,2198,1.2,1360126800,296,13.1,5.3,JFK
77,2013-02-07,-12.9,33,276,145,102,836,563,0.6000000000000001,1360263600,1.0,94,7.2,1360249200,-3.9,1360231200,0.0,0.0,1030,final,42,1030,0.0,0.0,37,787,6634,3468,876,-1.5,1360213200,94,6.8,3.2,JFK
100,2013-02-08,-1.8,33,278,146,103,838,568,2.2,1360306800,1.1,113,14.3,1360350000,-2.8,1360382400,46.0,46.0,1012,final,83,1013,232.0,0.0,16,793,6678,3514,389,0.9,1360299600,113,17.5,8.8,JFK
55,2013-02-09,-9.5,33,280,148,103,840,573,0.0,1360436400,3.3,321,13.9,1360432800,-6.1,1360468800,14.0,14.0,1015,final,61,1016,280.0,133.0,116,800,6722,3560,2795,-2.4,1360386000,321,17.5,9.2,JFK
51,2013-02-10,-11.4,34,282,150,103,842,579,1.1,1360555200,3.5,256,6.7,1360472400,-8.3,1360494000,0.0,0.0,1029,final,56,1029,0.0,148.0,141,808,6769,3607,3376,-3.5,1360472400,256,8.4,2.8,JFK
99,2013-02-11,3.2,34,284,152,104,843,584,7.0,1360638000,1.1,178,10.3,1360594800,1.4,1360558800,12.0,12.0,1013,final,90,1014,0.0,140.0,19,815,6819,3655,446,4.8,1360558800,178,10.0,3.3,JFK
63,2013-02-12,-3.7,34,286,154,104,845,590,8.3,1360695600,2.5,280,11.6,1360674000,2.8,1360728000,0.0,0.0,1010,final,54,1011,0.0,1.0,123,823,6871,3703,2957,5.2,1360645200,280,14.9,6.5,JFK
75,2013-02-13,-4.3,35,289,156,104,847,595,5.6,1360778400,2.4,191,7.2,1360746000,-1.1,1360738800,1.5,1.5,1009,final,63,1010,1.5,0.0,119,830,6925,3752,2860,2.3,1360731600,191,4.8,2.4,JFK
55,2013-02-14,-1.8,35,291,158,105,849,601,6.7,1360864800,3.5,271,7.6,1360886400,0.0,1360839600,1.0,1.0,1012,final,71,1013,4.0,44.0,158,837,6980,3802,3797,3.3,1360818000,271,6.8,3.9,JFK
55,2013-02-15,0.9,35,293,161,105,851,606,8.9,1360954800,3.8,205,7.6,1360969200,0.6000000000000001,1360915200,0.0,0.0,1014,final,77,1015,0.0,12.0,159,844,7036,3853,3823,4.7,1360904400,205,8.8,3.7,JFK
98,2013-02-16,-4.5,35,295,163,106,853,612,7.3,1360990800,1.2,249,11.6,1361073600,-0.6000000000000001,1361073600,1.0,1.0,1011,final,62,1012,0.0,0.0,50,851,7091,3904,1189,2.4,1360990800,249,14.6,6.2,JFK
80,2013-02-17,-17.1,36,298,165,106,855,617,0.6000000000000001,1361124000,3.8,320,16.5,1361138400,-7.8,1361160000,0.5,0.5,1006,final,32,1007,8.5,11.0,141,858,7147,3956,3384,-2.5,1361077200,320,21.1,12.1,JFK
34,2013-02-18,-15.5,36,300,167,106,857,623,2.2,1361217600,3.9,278,13.4,1361163600,-7.8,1361178000,0.0,0.0,1021,final,38,1021,0.0,0.0,167,865,7202,4008,4008,-2.9,1361163600,278,18.1,7.5,JFK
82,2013-02-19,-0.30000000000000004,36,302,169,107,859,629,7.2,1361289600,1.4,210,13.4,1361293200,-0.6000000000000001,1361257200,6.5,6.5,1013,final,73,1014,0.0,0.0,48,871,7257,4061,1143,4.2,1361250000,210,16.0,6.7,JFK
54,2013-02-20,-11.4,37,305,171,107,861,634,3.6,1361336400,2.5,285,14.3,1361390400,-3.3,1361419200,0.0,0.0,1010,final,43,1011,0.0,0.0,98,878,7311,4114,2344,-0.30000000000000004,1361336400,285,17.8,9.5,JFK
37,2013-02-21,-12.6,37,307,174,107,862,640,2.2,1361473200,4.1,311,14.8,1361466000,-3.9,1361426400,0.0,0.0,1017,final,44,1018,0.0,0.0,174,885,7364,4168,4168,-1.6,1361422800,311,17.5,9.4,JFK
77,2013-02-22,-6.1,37,309,176,108,864,646,3.3,1361556000,1.6,128,9.4,1361512800,-3.3,1361520000,0.0,0.0,1026,final,62,1027,0.0,0.0,73,891,7416,4222,1763,0.4,1361509200,128,10.3,4.2,JFK
100,2013-02-23,2.5,37,311,178,108,866,652,6.7,1361642400,1.3,80,8.9,1361660400,2.2,1361674800,4.0,4.0,1016,final,89,1017,0.0,0.0,32,898,7468,4276,760,4.2,1361595600,80,12.0,5.2,JFK
